genre,tag,genre number,name,seg,nopunc,focal,compare,stopwords,delimiters,max_cost,120,10,5,2,1,sentence
G5,Names,01,gongsunlongzi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,180,82,44,13,5,56
G5,Names,01,gongsunlongzi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,59,0,0,0,0,35
G5,Names,01,gongsunlongzi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,36,4,3,2,2,13
G5,Names,01,gongsunlongzi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,23,4,1,1,0,3
G5,Names,01,gongsunlongzi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G5,Names,01,gongsunlongzi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,4,0,0,0,0,0
G5,Names,01,gongsunlongzi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,4,1,0,0,0,2
G6,Military,01,sunzibingfa,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,35,9,5,2,0,26
G6,Military,01,sunzibingfa,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,4,0,0,0,0,1
G6,Military,01,sunzibingfa,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,20,17,16,12,8,12
G6,Military,01,sunzibingfa,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,27,4,2,1,0,20
G6,Military,01,sunzibingfa,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,105,72,49,24,8,59
G6,Military,01,sunzibingfa,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,126,19,5,3,2,98
G6,Military,01,sunzibingfa,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,92,16,7,2,1,49
G6,Military,01,sunzibingfa,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,63,6,2,1,0,38
G6,Military,01,sunzibingfa,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,5,0,0,0,0,4
G6,Military,01,sunzibingfa,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,40,0,0,0,0,25
G6,Military,01,sunzibingfa,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,42,1,1,0,0,13
G6,Military,02,wuzi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,0,0,0,0,0,0
G6,Military,02,wuzi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,12,0,0,0,0,8
G6,Military,02,wuzi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,0,0,0,0,0,0
G6,Military,02,wuzi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,0,0,0,0,0,0
G6,Military,02,wuzi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,65,37,27,10,5,46
G6,Military,02,wuzi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,25,3,3,1,0,20
G6,Military,02,wuzi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,91,5,3,0,0,44
G6,Military,02,wuzi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,32,6,2,1,1,14
G6,Military,02,wuzi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G6,Military,02,wuzi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,0,0,0,0,0,0
G6,Military,02,wuzi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,29,3,3,2,2,10
G6,Military,03,liutao,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,87,8,8,5,3,55
G6,Military,03,liutao,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,49,3,0,0,0,42
G6,Military,03,liutao,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,143,78,56,29,23,72
G6,Military,03,liutao,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,74,21,10,5,1,42
G6,Military,03,liutao,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,1957,752,433,193,109,922
G6,Military,03,liutao,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,643,206,118,52,22,465
G6,Military,03,liutao,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,1124,178,99,49,17,712
G6,Military,03,liutao,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,706,73,37,15,10,364
G6,Military,03,liutao,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,16,0,0,0,0,14
G6,Military,03,liutao,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,118,11,9,7,4,41
G6,Military,03,liutao,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,161,12,6,2,1,58
G6,Military,04,simafa,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,7,0,0,0,0,7
G6,Military,04,simafa,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,6,0,0,0,0,6
G6,Military,04,simafa,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,24,7,3,0,0,19
G6,Military,04,simafa,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,3,0,0,0,0,1
G6,Military,04,simafa,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,84,44,29,13,4,41
G6,Military,04,simafa,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,79,19,8,5,4,57
G6,Military,04,simafa,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,286,41,20,8,4,166
G6,Military,04,simafa,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,43,8,5,2,1,28
G6,Military,04,simafa,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G6,Military,04,simafa,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,41,4,4,3,2,22
G6,Military,04,simafa,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,60,11,7,5,1,31
G6,Military,05,weiliaozi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,8,2,2,0,0,4
G6,Military,05,weiliaozi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,33,4,2,1,1,16
G6,Military,05,weiliaozi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,48,22,12,6,2,34
G6,Military,05,weiliaozi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,16,3,2,1,0,11
G6,Military,05,weiliaozi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,218,108,73,30,12,129
G6,Military,05,weiliaozi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,66,22,13,3,1,44
G6,Military,05,weiliaozi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,282,26,11,4,1,174
G6,Military,05,weiliaozi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,78,7,3,0,0,53
G6,Military,05,weiliaozi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,3,0,0,0,0,1
G6,Military,05,weiliaozi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,25,3,2,2,1,7
G6,Military,05,weiliaozi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,140,16,6,1,1,53
G6,Military,06,sanlue,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,4,1,1,0,0,2
G6,Military,06,sanlue,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,25,3,1,0,0,8
G6,Military,06,sanlue,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,4,3,1,1,0,1
G6,Military,06,sanlue,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,2,0,0,0,0,2
G6,Military,06,sanlue,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,129,80,60,35,23,73
G6,Military,06,sanlue,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,185,52,34,19,10,136
G6,Military,06,sanlue,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,345,37,22,16,9,208
G6,Military,06,sanlue,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,86,11,6,2,1,48
G6,Military,06,sanlue,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,1,0,0,0,0,0
G6,Military,06,sanlue,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,7,1,1,1,0,5
G6,Military,06,sanlue,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,69,4,2,0,0,30
G7,Math,01,haidaosuanjing,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,01,haidaosuanjing,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,01,haidaosuanjing,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,01,haidaosuanjing,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,01,haidaosuanjing,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,01,haidaosuanjing,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,01,haidaosuanjing,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,01,haidaosuanjing,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,01,haidaosuanjing,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,01,haidaosuanjing,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,01,haidaosuanjing,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,02,jiuzhangsuanshu,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,02,jiuzhangsuanshu,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,02,jiuzhangsuanshu,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,02,jiuzhangsuanshu,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,02,jiuzhangsuanshu,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,02,jiuzhangsuanshu,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,02,jiuzhangsuanshu,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,02,jiuzhangsuanshu,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,02,jiuzhangsuanshu,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,02,jiuzhangsuanshu,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,02,jiuzhangsuanshu,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,03,sunzisuanjing,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,8,1,0,0,0,2
G7,Math,03,sunzisuanjing,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,03,sunzisuanjing,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,7,2,1,0,0,4
G7,Math,03,sunzisuanjing,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,2,2,1,1,0,1
G7,Math,03,sunzisuanjing,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,12,2,2,1,1,10
G7,Math,03,sunzisuanjing,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,11,5,3,2,2,6
G7,Math,03,sunzisuanjing,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,2,1,1,0,0,2
G7,Math,03,sunzisuanjing,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,6,1,1,0,0,2
G7,Math,03,sunzisuanjing,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,03,sunzisuanjing,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,1,1,0,0,0,1
G7,Math,03,sunzisuanjing,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,2,0,0,0,0,0
G7,Math,04,zhoubisuanjing,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,51,10,6,5,3,34
G7,Math,04,zhoubisuanjing,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,04,zhoubisuanjing,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,42,13,8,5,4,26
G7,Math,04,zhoubisuanjing,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,11,1,1,0,0,7
G7,Math,04,zhoubisuanjing,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,703,273,182,77,46,389
G7,Math,04,zhoubisuanjing,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,182,47,23,7,4,123
G7,Math,04,zhoubisuanjing,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,148,13,8,4,3,80
G7,Math,04,zhoubisuanjing,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,69,9,5,3,1,32
G7,Math,04,zhoubisuanjing,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G7,Math,04,zhoubisuanjing,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,12,0,0,0,0,3
G7,Math,04,zhoubisuanjing,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,220,36,27,9,5,66
G8,Misc,01,huainanzi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,1077,160,90,30,7,629
G8,Misc,01,huainanzi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,263,31,15,8,4,155
G8,Misc,01,huainanzi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,2719,1280,797,432,264,1696
G8,Misc,01,huainanzi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,1254,290,189,91,50,726
G8,Misc,01,huainanzi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,6758,2813,1801,885,495,4196
G8,Misc,01,huainanzi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,3541,818,445,212,109,2466
G8,Misc,01,huainanzi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,6298,894,489,229,125,3772
G8,Misc,01,huainanzi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,3655,383,204,90,39,1793
G8,Misc,01,huainanzi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,131,29,19,12,6,71
G8,Misc,01,huainanzi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,1761,179,99,43,21,710
G8,Misc,01,huainanzi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,1819,188,120,56,34,707
G8,Misc,02,lvshichunqiu,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,239,40,17,7,6,148
G8,Misc,02,lvshichunqiu,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,323,39,20,10,7,180
G8,Misc,02,lvshichunqiu,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,684,345,227,119,66,422
G8,Misc,02,lvshichunqiu,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,402,100,51,19,11,261
G8,Misc,02,lvshichunqiu,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,5634,2467,1669,782,441,3371
G8,Misc,02,lvshichunqiu,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,3101,639,336,151,81,2157
G8,Misc,02,lvshichunqiu,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,4902,603,356,159,75,2970
G8,Misc,02,lvshichunqiu,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,3285,248,140,67,35,1534
G8,Misc,02,lvshichunqiu,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,60,6,2,1,0,38
G8,Misc,02,lvshichunqiu,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,591,53,21,11,6,221
G8,Misc,02,lvshichunqiu,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,998,117,74,45,30,387
G8,Misc,03,guiguzi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,579,66,31,10,5,356
G8,Misc,03,guiguzi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,30,2,1,1,1,13
G8,Misc,03,guiguzi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,492,267,152,77,46,326
G8,Misc,03,guiguzi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,323,78,43,20,12,189
G8,Misc,03,guiguzi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,380,210,153,82,41,235
G8,Misc,03,guiguzi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,492,121,73,31,14,328
G8,Misc,03,guiguzi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,392,40,22,8,5,224
G8,Misc,03,guiguzi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,243,15,9,3,3,112
G8,Misc,03,guiguzi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,66,9,4,1,1,23
G8,Misc,03,guiguzi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,286,27,12,6,1,80
G8,Misc,03,guiguzi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,39,1,1,0,0,18
G8,Misc,04,yinwenzi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,56,16,12,6,2,30
G8,Misc,04,yinwenzi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,33,2,1,0,0,28
G8,Misc,04,yinwenzi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,56,48,30,12,12,26
G8,Misc,04,yinwenzi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,45,29,22,9,7,19
G8,Misc,04,yinwenzi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,100,53,40,20,10,65
G8,Misc,04,yinwenzi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,61,14,6,2,0,48
G8,Misc,04,yinwenzi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,202,17,11,6,5,122
G8,Misc,04,yinwenzi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,90,8,4,2,2,67
G8,Misc,04,yinwenzi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G8,Misc,04,yinwenzi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,88,9,6,2,0,38
G8,Misc,04,yinwenzi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,121,15,5,3,2,37
G8,Misc,05,dengxizi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,9,3,1,1,1,5
G8,Misc,05,dengxizi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,8,0,0,0,0,5
G8,Misc,05,dengxizi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,21,5,1,0,0,19
G8,Misc,05,dengxizi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,42,21,16,9,5,28
G8,Misc,05,dengxizi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,56,47,32,10,4,34
G8,Misc,05,dengxizi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,66,19,12,5,3,41
G8,Misc,05,dengxizi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,113,17,12,5,3,81
G8,Misc,05,dengxizi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,99,18,9,3,1,51
G8,Misc,05,dengxizi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,2,0,0,0,0,0
G8,Misc,05,dengxizi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,61,6,3,1,0,32
G8,Misc,05,dengxizi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,47,1,0,0,0,9
G9,History,01,shiji,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,794,104,55,23,14,470
G9,History,01,shiji,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,1808,218,118,53,24,1009
G9,History,01,shiji,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,7267,2402,1424,701,428,4500
G9,History,01,shiji,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,1356,551,331,142,77,734
G9,History,01,shiji,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,38698,11739,6726,3091,1564,21213
G9,History,01,shiji,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,8880,3214,1873,869,462,5751
G9,History,01,shiji,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,31345,6050,3560,1700,796,18226
G9,History,01,shiji,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,20046,2300,1251,604,297,10076
G9,History,01,shiji,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,282,53,28,14,8,147
G9,History,01,shiji,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,3173,374,234,92,42,1424
G9,History,01,shiji,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,9021,913,509,239,122,3579
G9,History,02,chunqiuzuozhuan,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,330,46,19,7,3,174
G9,History,02,chunqiuzuozhuan,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,205,31,19,7,6,111
G9,History,02,chunqiuzuozhuan,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,1156,528,352,175,123,645
G9,History,02,chunqiuzuozhuan,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,517,177,109,54,29,260
G9,History,02,chunqiuzuozhuan,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,1967,847,555,298,169,1038
G9,History,02,chunqiuzuozhuan,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,731,224,128,64,30,429
G9,History,02,chunqiuzuozhuan,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,2722,478,273,124,76,1392
G9,History,02,chunqiuzuozhuan,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,1261,138,83,36,19,606
G9,History,02,chunqiuzuozhuan,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,89,12,9,6,2,30
G9,History,02,chunqiuzuozhuan,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,1268,143,81,45,22,596
G9,History,02,chunqiuzuozhuan,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,347,30,15,4,3,125
G9,History,03,yizhouzhu,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,97,12,5,3,1,50
G9,History,03,yizhouzhu,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,103,7,5,1,0,59
G9,History,03,yizhouzhu,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,285,92,53,24,15,150
G9,History,03,yizhouzhu,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,120,51,20,11,3,51
G9,History,03,yizhouzhu,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,2841,965,543,268,167,1633
G9,History,03,yizhouzhu,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,872,381,222,94,37,521
G9,History,03,yizhouzhu,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,2470,539,320,153,85,1363
G9,History,03,yizhouzhu,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,776,98,57,26,13,396
G9,History,03,yizhouzhu,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,23,7,5,2,2,9
G9,History,03,yizhouzhu,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,431,60,32,12,5,147
G9,History,03,yizhouzhu,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,388,39,21,7,4,153
G9,History,04,guoyu,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,210,32,16,6,3,116
G9,History,04,guoyu,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,199,40,23,11,4,113
G9,History,04,guoyu,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,954,472,292,142,77,577
G9,History,04,guoyu,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,306,95,59,31,18,196
G9,History,04,guoyu,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,2412,1223,813,368,195,1392
G9,History,04,guoyu,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,790,196,114,55,39,510
G9,History,04,guoyu,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,2923,375,207,102,41,1654
G9,History,04,guoyu,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,1117,93,53,29,19,582
G9,History,04,guoyu,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,56,5,2,0,0,21
G9,History,04,guoyu,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,995,94,53,27,10,461
G9,History,04,guoyu,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,367,50,36,12,9,90
G9,History,05,yanzichunqiu,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,218,33,14,1,1,132
G9,History,05,yanzichunqiu,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,46,8,5,3,1,28
G9,History,05,yanzichunqiu,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,435,193,131,66,45,268
G9,History,05,yanzichunqiu,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,307,112,72,28,16,205
G9,History,05,yanzichunqiu,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,642,317,194,93,53,366
G9,History,05,yanzichunqiu,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,319,106,58,27,14,213
G9,History,05,yanzichunqiu,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,1141,160,95,51,22,683
G9,History,05,yanzichunqiu,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,536,44,24,9,4,296
